date,min,max,pm25,q1,q3,stdev,count
2020-06-16T00:00:00.000Z,0.2,7.8,0.6,0.4,2.2,1.082,568
2020-06-17T00:00:00.000Z,0.2,8.57,1.17,0.8,2.54,1.765,548
2020-06-18T00:00:00.000Z,1.5,13.33,8.33,6.67,9.52,2.451,494
2020-06-19T00:00:00.000Z,0.2,11.07,1.2,0.5,3.33,2.929,490
2020-06-20T00:00:00.000Z,0,4.3,0.3,0.2,1.5,1.279,580
2020-06-21T00:00:00.000Z,1.7,4.7,2.6,2.29,3,0.634,579
2020-06-22T00:00:00.000Z,0.93,5.8,3.1,2,4.33,1.263,557
2020-06-23T00:00:00.000Z,1.5,7.8,2.78,2,4.83,1.405,571
2020-06-24T00:00:00.000Z,2,6.03,3.63,3.07,4.63,0.909,587
2020-06-25T00:00:00.000Z,3.33,8.1,5.7,4.76,6.23,0.882,561
2020-06-26T00:00:00.000Z,3.6,11.1,6.4,5.53,7.33,1.395,547
2020-06-27T00:00:00.000Z,0,10.83,0.4,0.3,0.9,1.919,518
2020-06-28T00:00:00.000Z,0.2,2.97,0.5,0.4,0.6,0.216,450
2020-06-29T00:00:00.000Z,0.6,14.37,3.3,1.77,3.93,1.437,482
2020-06-30T00:00:00.000Z,0.4,8.9,1.5,1.1,5.09,2.186,469
2020-07-01T00:00:00.000Z,0,1.33,0.3,0.2,0.6,0.298,457
2020-07-02T00:00:00.000Z,0,1.9,0.2,0.17,0.3,0.159,455
2020-07-03T00:00:00.000Z,0,2.33,0.3,0.2,0.5,0.305,471
2020-07-04T00:00:00.000Z,0,5.07,0.3,0.1,0.47,0.448,496
2020-07-05T00:00:00.000Z,0,1.7,0.1,0.1,0.3,0.17,470
2020-07-06T00:00:00.000Z,0.1,3.7,0.5,0.3,0.72,0.388,280
2020-07-07T00:00:00.000Z,0.2,3.9,0.9,0.6,1.3,0.761,409
2020-07-08T00:00:00.000Z,0.2,2.29,0.87,0.67,1.07,0.399,439
2020-07-09T00:00:00.000Z,0.1,11.77,0.8,0.4,1.17,0.809,372
2020-07-10T00:00:00.000Z,0.2,3.2,0.5,0.4,0.67,0.536,378
