date,min,max,pm25,q1,q3,stdev,count
2019-12-09T00:00:00.000Z,0.3,1.27,0.56,0.48,0.7,0.16,318
2019-12-10T00:00:00.000Z,0.2,2.02,0.72,0.54,1.04,0.362,402
2019-12-11T00:00:00.000Z,0.25,1.9,0.93,0.68,1.29,0.394,422
2019-12-12T00:00:00.000Z,0.25,4.95,2,1.72,2.31,0.998,487
2019-12-13T00:00:00.000Z,0.7,8.6,3.95,2.67,5,1.786,556
2019-12-14T00:00:00.000Z,2.24,10.5,4.9,3.25,7.76,2.291,402
2019-12-15T00:00:00.000Z,0.52,3.78,2.1,1.25,2.66,0.814,576
2019-12-16T00:00:00.000Z,0.76,2.34,1.42,1.27,1.6,0.277,289
2019-12-17T00:00:00.000Z,0.4,3.55,0.82,0.66,1.02,0.583,287
2019-12-18T00:00:00.000Z,0.32,5.96,1.13,0.75,2,0.775,435
2019-12-19T00:00:00.000Z,0.35,2,0.7,0.55,0.94,0.285,552
2019-12-20T00:00:00.000Z,0.56,4.59,2.02,1.58,2.38,0.697,587
2019-12-21T00:00:00.000Z,1.85,8.9,4.55,2.89,5.98,1.734,576
2019-12-22T00:00:00.000Z,0.74,8.82,2.88,1.4,5.03,2.219,589
2019-12-23T00:00:00.000Z,0.7,11.77,1.38,1.18,1.7,0.683,586
2019-12-24T00:00:00.000Z,0.74,3.7,1.58,1.31,1.91,0.553,592
2019-12-25T00:00:00.000Z,0.6,3.16,1.27,1.02,1.8,0.551,586
2019-12-26T00:00:00.000Z,0.32,2.62,0.94,0.7,1.6,0.575,583
2019-12-27T00:00:00.000Z,0.3,2.54,0.68,0.55,0.87,0.337,584
2019-12-28T00:00:00.000Z,0.45,1.82,0.99,0.71,1.2,0.296,581
2019-12-29T00:00:00.000Z,0.55,4.04,1.32,1.1,1.7,0.575,592
2019-12-30T00:00:00.000Z,0.25,27.73,0.7,0.55,0.99,1.309,576
2019-12-31T00:00:00.000Z,0.3,3.8,0.77,0.56,0.95,0.414,581
2020-01-01T00:00:00.000Z,0.3,1.6,0.74,0.55,0.88,0.209,589
2020-01-02T00:00:00.000Z,0.25,4.25,1.08,0.7,1.53,0.72,565
2020-01-03T00:00:00.000Z,0.24,3.83,0.76,0.56,1.73,0.881,547
2020-01-04T00:00:00.000Z,0.25,1.15,0.57,0.45,0.7,0.172,554
2020-01-05T00:00:00.000Z,0.32,1.62,0.74,0.64,0.86,0.184,396
2020-01-06T00:00:00.000Z,0.38,2.78,1.05,0.73,1.34,0.395,522
2020-01-07T00:00:00.000Z,0.5,2.16,0.94,0.8,1.15,0.289,496
2020-01-08T00:00:00.000Z,0.35,2.52,1,0.78,1.55,0.529,502
2020-01-09T00:00:00.000Z,0.3,2.25,0.95,0.65,1.42,0.459,533
2020-01-10T00:00:00.000Z,0.55,7.83,1.14,0.9,1.46,0.769,425
2020-01-11T00:00:00.000Z,0.35,1.74,0.9,0.7,1.14,0.29,531
2020-01-12T00:00:00.000Z,0.32,4.08,0.93,0.68,1.3,0.44,559
2020-01-13T00:00:00.000Z,0.3,1.4,0.57,0.43,0.8,0.214,488
2020-01-14T00:00:00.000Z,0.4,3.2,1.46,1.04,1.9,0.656,442
2020-01-15T00:00:00.000Z,0.23,4.45,1.56,0.84,2,0.789,456
2020-01-16T00:00:00.000Z,0.35,4.3,1.2,0.66,2.35,1.049,472
2020-01-17T00:00:00.000Z,0.35,3.17,1.38,0.7,2.24,0.797,470
2020-01-18T00:00:00.000Z,1.12,3.2,1.86,1.65,2.17,0.382,505
2020-01-19T00:00:00.000Z,0.92,3.28,1.66,1.45,1.88,0.386,466
2020-01-20T00:00:00.000Z,0.2,1.58,0.6,0.44,0.88,0.287,363
2020-01-21T00:00:00.000Z,0.2,2.95,0.97,0.79,1.13,0.306,463
2020-01-22T00:00:00.000Z,0.6,1.28,0.75,0.67,0.93,0.212,18
2020-01-23T00:00:00.000Z,0.4,1.33,0.65,0.56,0.8,0.195,83
2020-01-24T00:00:00.000Z,0.2,1.18,0.55,0.45,0.66,0.158,266
2020-01-25T00:00:00.000Z,0.25,4.73,0.52,0.42,0.72,0.583,297
2020-01-26T00:00:00.000Z,0.3,1.98,0.75,0.56,1.05,0.317,303
2020-01-27T00:00:00.000Z,0.35,1.82,0.65,0.5,1.02,0.356,255
2020-01-28T00:00:00.000Z,0.64,2.94,1.6,1.28,1.96,0.447,274
2020-01-29T00:00:00.000Z,1.5,3.37,2.35,2.1,2.62,0.351,305
2020-01-30T00:00:00.000Z,1.52,4.46,2.58,2.25,2.8,0.495,292
2020-01-31T00:00:00.000Z,1.64,6.5,3.22,2.74,3.88,0.969,282
2020-02-01T00:00:00.000Z,0.3,3.18,0.82,0.55,1.42,0.719,326
2020-02-02T00:00:00.000Z,0.2,17.5,0.55,0.43,0.74,1.231,326
2020-02-03T00:00:00.000Z,0.25,1.2,0.48,0.4,0.57,0.143,308
2020-02-04T00:00:00.000Z,0.3,1.75,0.55,0.43,0.76,0.256,246
2020-02-05T00:00:00.000Z,0.25,1.75,0.5,0.4,0.66,0.21,233
2020-02-06T00:00:00.000Z,0.28,1.53,0.6,0.45,0.74,0.214,234
2020-02-07T00:00:00.000Z,0.4,6.42,0.97,0.75,1.49,0.82,216
2020-02-08T00:00:00.000Z,0.44,2.43,1,0.76,1.29,0.385,193
2020-02-09T00:00:00.000Z,1,6.27,3.05,2.06,4.11,1.189,356
2020-02-10T00:00:00.000Z,0.2,4.7,1.46,0.46,2.02,0.981,358
2020-02-11T00:00:00.000Z,0.2,1.68,0.5,0.38,0.64,0.249,347
2020-02-12T00:00:00.000Z,0.7,4.7,1.98,1.5,2.58,0.822,383
2020-02-13T00:00:00.000Z,0.28,5.24,0.64,0.48,0.87,0.625,380
2020-02-14T00:00:00.000Z,0.3,2.15,0.85,0.57,1.15,0.384,379
2020-02-15T00:00:00.000Z,0.88,4.28,2.27,1.55,2.76,0.699,327
2020-02-16T00:00:00.000Z,0.2,6.57,2,1.02,3.02,1.418,379
2020-02-17T00:00:00.000Z,0.15,3.08,1.21,0.45,1.74,0.672,344
2020-02-18T00:00:00.000Z,0.2,2.42,0.6,0.46,0.76,0.428,304
2020-02-19T00:00:00.000Z,0.26,0.97,0.5,0.4,0.6,0.136,454
2020-02-20T00:00:00.000Z,0.34,1.63,0.79,0.6,0.99,0.26,498
2020-02-21T00:00:00.000Z,0.25,2.27,0.78,0.56,1.15,0.406,417
2020-02-22T00:00:00.000Z,0.3,5.55,0.88,0.65,1.2,0.586,425
2020-02-23T00:00:00.000Z,0.23,1.68,0.56,0.45,0.82,0.259,445
2020-02-24T00:00:00.000Z,0.38,1.38,0.74,0.56,0.9,0.208,525
2020-02-25T00:00:00.000Z,0.25,1.45,0.55,0.46,0.65,0.173,443
2020-02-26T00:00:00.000Z,0.3,4.22,0.7,0.46,1.18,0.587,401
2020-02-27T00:00:00.000Z,0.35,1.78,0.7,0.55,0.85,0.228,548
2020-02-28T00:00:00.000Z,0.35,2.16,0.9,0.71,1.05,0.27,555
2020-02-29T00:00:00.000Z,0.4,3.3,1.12,0.92,1.58,0.536,571
2020-03-01T00:00:00.000Z,0.35,3,1.06,0.6,1.57,0.589,576
2020-03-02T00:00:00.000Z,0.4,1.65,0.82,0.7,0.95,0.191,461
2020-03-03T00:00:00.000Z,0.5,1.28,0.88,0.76,0.98,0.146,429
2020-03-04T00:00:00.000Z,0.6,1.62,1,0.9,1.12,0.17,585
2020-03-05T00:00:00.000Z,0.28,1.78,0.82,0.65,0.96,0.273,583
2020-03-06T00:00:00.000Z,0.35,2.64,0.79,0.65,1.27,0.467,585
2020-03-07T00:00:00.000Z,0.5,2.86,1.25,0.96,1.57,0.442,587
2020-03-08T00:00:00.000Z,0.56,9.68,4.43,3.05,5.72,2.105,585
2020-03-09T00:00:00.000Z,0.68,10.22,1.41,1.13,4.58,2.612,582
2020-03-10T00:00:00.000Z,0.95,4.78,1.97,1.55,2.52,0.767,583
2020-03-11T00:00:00.000Z,1.67,8.1,4.33,3.57,4.84,1.004,575
2020-03-12T00:00:00.000Z,0.25,5.16,2.16,1.02,2.76,1.12,492
2020-03-13T00:00:00.000Z,0.25,1.46,0.43,0.35,0.5,0.125,515
2020-03-14T00:00:00.000Z,0.26,2.15,0.55,0.46,0.65,0.191,529
2020-03-15T00:00:00.000Z,1.3,3.03,2,1.84,2.2,0.275,290
2020-03-16T00:00:00.000Z,0.2,2.7,0.57,0.5,0.77,0.371,578
2020-03-17T00:00:00.000Z,0.4,1.8,0.88,0.68,1.2,0.295,583
2020-03-18T00:00:00.000Z,0.3,2.31,0.6,0.5,0.72,0.31,504
2020-03-19T00:00:00.000Z,0.3,1.48,0.55,0.45,0.65,0.157,549
2020-03-20T00:00:00.000Z,0.28,4.23,0.8,0.6,1.06,0.674,479
2020-03-21T00:00:00.000Z,0.3,6.2,0.55,0.47,0.65,0.408,480
2020-03-22T00:00:00.000Z,0.55,2.02,0.98,0.85,1.18,0.25,453
2020-03-23T00:00:00.000Z,0.55,2.37,1.38,1.13,1.58,0.316,421
2020-03-24T00:00:00.000Z,0.95,2.8,1.55,1.4,1.74,0.313,425
2020-03-25T00:00:00.000Z,0.2,3.27,2.27,0.49,2.57,1.006,428
2020-03-26T00:00:00.000Z,0.3,4.69,0.72,0.57,1,0.748,427
2020-03-27T00:00:00.000Z,0.88,11.02,2.18,1.42,5.05,3.194,363
2020-03-28T00:00:00.000Z,0.33,1.15,0.55,0.48,0.65,0.142,167
2020-03-29T00:00:00.000Z,0.3,2.06,0.65,0.55,0.76,0.204,339
2020-03-30T00:00:00.000Z,0.42,4,0.75,0.59,1.72,1.069,132
2020-03-31T00:00:00.000Z,0.26,1.43,0.67,0.5,0.84,0.244,320
2020-04-01T00:00:00.000Z,0.3,1.08,0.67,0.6,0.75,0.125,188
2020-04-02T00:00:00.000Z,0.5,2.72,0.95,0.8,1.1,0.253,399
2020-04-03T00:00:00.000Z,0.3,2.78,0.72,0.6,0.92,0.375,439
2020-04-04T00:00:00.000Z,0.3,1.5,0.57,0.52,0.66,0.128,516
2020-04-05T00:00:00.000Z,0.3,1.67,0.62,0.5,0.75,0.186,534
2020-04-06T00:00:00.000Z,0.6,5.95,3.71,1.04,4.5,1.756,494
2020-04-07T00:00:00.000Z,0.7,6.73,2.76,1.46,4.09,1.522,442
2020-04-08T00:00:00.000Z,0.37,2.67,1.27,0.7,1.54,0.477,454
2020-04-09T00:00:00.000Z,0.3,1.2,0.65,0.55,0.75,0.147,455
2020-04-10T00:00:00.000Z,0.35,1.55,0.6,0.53,0.7,0.145,492
2020-04-11T00:00:00.000Z,0.43,1.12,0.7,0.6,0.77,0.14,155
2020-04-12T00:00:00.000Z,0.18,4.53,0.83,0.46,1.2,0.729,592
2020-04-13T00:00:00.000Z,0.3,2,0.8,0.55,1.21,0.387,582
2020-04-14T00:00:00.000Z,0.35,1.56,0.67,0.56,0.88,0.247,571
2020-04-15T00:00:00.000Z,0.38,2.95,0.9,0.72,1.25,0.467,525
2020-04-16T00:00:00.000Z,0.27,1.66,0.73,0.48,1.12,0.347,524
2020-04-17T00:00:00.000Z,0.2,1.8,0.48,0.4,0.57,0.179,581
2020-04-18T00:00:00.000Z,0.16,6.04,0.76,0.53,1.28,0.651,586
2020-04-19T00:00:00.000Z,0.3,2.8,0.61,0.5,0.75,0.313,564
2020-04-20T00:00:00.000Z,0.22,1.57,0.55,0.46,0.68,0.175,516
2020-04-21T00:00:00.000Z,0.45,1.86,0.8,0.7,1.02,0.276,369
2020-04-22T00:00:00.000Z,0.43,2.44,0.99,0.79,1.23,0.351,427
2020-04-23T00:00:00.000Z,0.25,2.96,0.75,0.56,1.01,0.314,485
2020-04-24T00:00:00.000Z,0.35,7.64,1.13,0.57,1.62,0.688,551
2020-04-25T00:00:00.000Z,0.65,2.42,1.05,0.94,1.25,0.246,516
2020-04-26T00:00:00.000Z,0.38,1.58,0.8,0.64,1.03,0.245,565
2020-04-27T00:00:00.000Z,0.64,3.35,1.13,1,1.29,0.416,538
2020-04-28T00:00:00.000Z,0.4,1.3,0.82,0.65,0.99,0.205,413
2020-04-29T00:00:00.000Z,0.74,2.25,1.34,1.05,1.65,0.341,528
2020-04-30T00:00:00.000Z,0.82,10.19,1.48,1.18,2.09,1.214,549
2020-05-01T00:00:00.000Z,1.4,3.9,2.29,1.84,2.99,0.676,552
2020-05-02T00:00:00.000Z,2.93,7.52,3.97,3.61,4.44,0.858,541
2020-05-03T00:00:00.000Z,0.3,7.48,0.82,0.62,1.24,1.378,578
2020-05-04T00:00:00.000Z,0.24,1.6,0.6,0.5,0.83,0.245,539
2020-05-05T00:00:00.000Z,0.5,2.46,0.88,0.75,1.08,0.286,495
2020-05-06T00:00:00.000Z,0.35,1.52,0.8,0.65,0.92,0.191,591
2020-05-07T00:00:00.000Z,0.36,1.48,0.75,0.65,0.86,0.193,388
2020-05-08T00:00:00.000Z,0.4,1.56,0.85,0.7,1,0.207,347
2020-05-09T00:00:00.000Z,0.38,138.96,0.68,0.6,0.78,11.839,338
2020-05-10T00:00:00.000Z,0.4,1.28,0.75,0.64,1,0.214,254
2020-05-11T00:00:00.000Z,0.46,1.28,0.68,0.6,0.75,0.109,352
2020-05-12T00:00:00.000Z,0.4,8.1,0.7,0.6,0.82,0.444,465
2020-05-13T00:00:00.000Z,0.5,205.98,0.81,0.7,0.98,18.218,468
2020-05-14T00:00:00.000Z,0.45,1.62,0.7,0.6,0.8,0.171,462
2020-05-15T00:00:00.000Z,0.45,2.38,0.87,0.75,1.08,0.241,533
2020-05-16T00:00:00.000Z,0.47,135.52,1.06,0.82,1.53,15.48,333
2020-05-17T00:00:00.000Z,0.6,3.53,1.15,0.95,1.46,0.478,548
2020-05-18T00:00:00.000Z,0.4,1.86,0.85,0.62,1.14,0.335,472
2020-05-19T00:00:00.000Z,0.45,1.98,0.9,0.7,1.14,0.355,551
2020-05-20T00:00:00.000Z,0.63,4.2,1.86,1.5,2.31,0.716,563
2020-05-21T00:00:00.000Z,1.2,4.55,2.12,1.78,2.75,0.734,522
2020-05-22T00:00:00.000Z,1.27,5.92,1.92,1.6,3,0.842,553
2020-05-23T00:00:00.000Z,1.42,429.93,2.23,2,2.67,28.031,516
2020-05-24T00:00:00.000Z,1.3,3.9,2.27,1.93,2.6,0.506,548
2020-05-25T00:00:00.000Z,1,4.47,1.84,1.48,2.8,0.858,546
2020-05-26T00:00:00.000Z,0.47,3.37,1.12,0.85,1.8,0.57,502
2020-05-27T00:00:00.000Z,0.3,14.7,0.7,0.5,1.67,1.205,533
2020-05-28T00:00:00.000Z,0.1,11.53,0.5,0.3,0.7,0.935,555
2020-05-29T00:00:00.000Z,0.2,47.7,0.5,0.4,0.7,2.211,552
2020-05-30T00:00:00.000Z,0,2.97,0.3,0.2,0.5,0.295,569
2020-05-31T00:00:00.000Z,0.13,15.68,0.4,0.3,0.7,0.729,512
2020-06-01T00:00:00.000Z,0.1,2.47,0.7,0.52,0.9,0.444,494
2020-06-02T00:00:00.000Z,0.55,3.5,1.6,1.2,2,0.516,539
2020-06-03T00:00:00.000Z,0.7,3.2,1.4,1.1,1.87,0.525,459
2020-06-04T00:00:00.000Z,0.9,3.1,1.7,1.4,2.06,0.433,543
2020-06-05T00:00:00.000Z,1.6,288.08,2.44,2.1,3.6,15.571,448
2020-06-06T00:00:00.000Z,1.03,5.83,3.7,2.9,4.37,1.166,494
2020-06-07T00:00:00.000Z,0.87,4.2,1.8,1.5,2.13,0.547,551
2020-06-08T00:00:00.000Z,0.2,5.53,0.55,0.45,0.73,1.483,543
2020-06-09T00:00:00.000Z,0.1,2.2,0.4,0.3,0.5,0.367,497
2020-06-10T00:00:00.000Z,0.1,1.9,0.6,0.4,1.1,0.427,531
2020-06-11T00:00:00.000Z,0.4,5.9,0.95,0.75,1.1,0.377,459
2020-06-12T00:00:00.000Z,0.2,5.82,0.7,0.5,1.1,0.45,575
2020-06-13T00:00:00.000Z,0.28,4.82,0.8,0.6,1.2,0.449,546
2020-06-14T00:00:00.000Z,1.2,50.83,2.2,2,2.52,2.749,346
2020-06-15T00:00:00.000Z,2.1,6.68,3.25,2.92,3.73,0.753,559
2020-06-16T00:00:00.000Z,0.13,3.92,0.8,0.5,2.02,1.01,567
2020-06-17T00:00:00.000Z,0.5,7.93,1.23,1,2.41,1.633,552
2020-06-18T00:00:00.000Z,4.12,12.45,7.3,6.32,8.26,1.431,505
2020-06-19T00:00:00.000Z,0.28,10.83,1.2,0.7,2.86,2.487,489
2020-06-20T00:00:00.000Z,0.03,18.7,0.5,0.3,1.65,1.359,586
2020-06-21T00:00:00.000Z,1.3,5.07,2.4,2.1,2.7,0.679,587
2020-06-22T00:00:00.000Z,0.9,5.67,2.87,1.83,4.09,1.272,558
2020-06-23T00:00:00.000Z,1.2,6.43,2.49,1.8,4.4,1.405,572
2020-06-24T00:00:00.000Z,1.8,4.95,3.22,2.8,3.92,0.703,591
2020-06-25T00:00:00.000Z,3.22,8.52,4.97,4.04,5.74,1.161,569
2020-06-26T00:00:00.000Z,3,11.52,4.7,4.2,5.72,1.668,559
2020-06-27T00:00:00.000Z,0.03,862.03,0.62,0.43,1.1,61.295,520
2020-06-28T00:00:00.000Z,0.32,40.15,0.7,0.6,0.88,2.599,451
2020-06-29T00:00:00.000Z,1.1,7.32,3.14,2.1,3.65,1.199,486
2020-06-30T00:00:00.000Z,0.83,6.18,1.83,1.3,4.24,1.537,469
2020-07-01T00:00:00.000Z,0.2,1.7,0.5,0.4,0.83,0.344,460
2020-07-02T00:00:00.000Z,0.1,9.23,0.5,0.4,0.6,0.813,454
2020-07-03T00:00:00.000Z,0.13,6.9,0.7,0.47,0.9,0.411,471
2020-07-04T00:00:00.000Z,0.1,25.23,0.6,0.3,0.9,1.193,497
2020-07-05T00:00:00.000Z,0.1,358.85,0.4,0.3,0.6,21.598,474
2020-07-06T00:00:00.000Z,0.3,2.17,0.79,0.56,1,0.324,282
2020-07-07T00:00:00.000Z,0.4,4,1.2,0.9,1.73,0.815,433
2020-07-08T00:00:00.000Z,0.4,3.3,1.12,0.8,1.6,0.628,442
2020-07-09T00:00:00.000Z,0.1,3.4,0.8,0.55,1.33,0.587,475
2020-07-10T00:00:00.000Z,0.3,1.9,0.72,0.52,1.05,0.341,432
2020-07-11T00:00:00.000Z,0.2,29.05,1,0.75,1.82,1.777,328
2020-07-12T00:00:00.000Z,0.2,366.63,0.7,0.45,1,18.475,392
2020-07-13T00:00:00.000Z,0.1,2.02,0.6,0.3,1.03,0.409,392
2020-07-14T00:00:00.000Z,0.1,4.09,0.65,0.4,1.1,0.512,439
2020-07-15T00:00:00.000Z,0.52,3.33,1.51,0.93,2.08,0.696,358
2020-07-16T00:00:00.000Z,1.1,5.43,2.6,1.98,3.87,1.084,325
2020-07-17T00:00:00.000Z,1.7,11.45,3.85,2.69,6.86,2.457,496
2020-07-18T00:00:00.000Z,1.05,10.15,2.4,1.75,3.28,2.279,459
2020-07-19T00:00:00.000Z,1.52,8.25,3.03,2.2,3.8,1.11,157
2020-07-20T00:00:00.000Z,3.05,12.82,6.88,5.05,8.13,1.944,174
2020-07-21T00:00:00.000Z,0.3,13.3,5.25,0.77,9.23,4.209,267
2020-07-22T00:00:00.000Z,0.37,1.83,0.6,0.5,0.7,0.268,275
2020-07-23T00:00:00.000Z,0.2,2.72,0.6,0.4,0.7,0.376,302
2020-07-24T00:00:00.000Z,0.2,4.9,0.64,0.5,0.9,0.415,390
2020-07-25T00:00:00.000Z,0.2,2.7,0.73,0.4,2.17,0.846,83
2020-07-26T00:00:00.000Z,0.35,7.43,1.39,0.88,2.1,1.238,450
2020-07-27T00:00:00.000Z,1.1,4.65,2.22,1.62,2.92,0.708,283
2020-07-28T00:00:00.000Z,1.1,11.3,3.94,2.37,5.6,2.568,426
2020-07-29T00:00:00.000Z,2.93,11.02,6.57,5,8.02,1.982,334
2020-07-30T00:00:00.000Z,0.7,5.43,2,1.3,2.7,1.095,372
2020-07-31T00:00:00.000Z,0.5,6.07,1.4,1.01,2.54,1.142,365
2020-08-01T00:00:00.000Z,1.37,3.5,2.17,1.9,2.5,0.422,358
2020-08-02T00:00:00.000Z,1.1,24.48,2.4,1.8,3,1.863,339
2020-08-03T00:00:00.000Z,0.95,9.77,2.7,2,4.72,2.208,349
2020-08-04T00:00:00.000Z,0.5,7.68,1.42,1,3.45,1.803,403
2020-08-05T00:00:00.000Z,0.2,2.22,0.9,0.52,1.1,0.346,422
2020-08-06T00:00:00.000Z,0.68,4.59,1.1,1,1.35,0.431,326
2020-08-07T00:00:00.000Z,0.82,4.9,1.92,1.3,2.4,0.709,435
2020-08-08T00:00:00.000Z,1.9,6.32,4.09,3.4,4.4,0.824,370
2020-08-09T00:00:00.000Z,0.25,12.02,0.95,0.6,1.55,1.62,426
2020-08-10T00:00:00.000Z,0.22,3.08,0.62,0.5,0.85,0.416,421
2020-08-11T00:00:00.000Z,0.3,26.52,0.77,0.6,1.35,4.581,444
2020-08-12T00:00:00.000Z,0.2,4.53,0.6,0.5,0.8,0.317,459
2020-08-13T00:00:00.000Z,0.55,2.7,1.4,0.9,1.77,0.507,473
2020-08-14T00:00:00.000Z,1.5,5,2.61,2.12,3.5,0.759,390
2020-08-15T00:00:00.000Z,0.5,5.97,1.35,1.2,1.5,0.312,474
2020-08-16T00:00:00.000Z,0.32,930.67,1.2,0.98,1.5,51.241,457
2020-08-17T00:00:00.000Z,0.2,3.23,1.1,0.56,1.7,0.788,466
2020-08-18T00:00:00.000Z,0.6,6.68,1.85,1.2,2.92,1.788,441
2020-08-19T00:00:00.000Z,3.6,22.17,7.99,6.49,9.1,3.566,452
2020-08-20T00:00:00.000Z,3.7,26,7.75,5.82,10.55,5.151,462
2020-08-21T00:00:00.000Z,3.58,13.27,6.42,5.5,7.78,1.772,442
2020-08-22T00:00:00.000Z,2.47,13.13,7.21,5.7,8.99,2.356,404
2020-08-23T00:00:00.000Z,0.15,5.95,1.7,0.72,2.58,1.416,404
2020-08-24T00:00:00.000Z,0.1,6.4,0.6,0.35,0.8,0.418,347
2020-08-25T00:00:00.000Z,0.03,5.23,0.5,0.4,0.7,0.37,372
2020-08-26T00:00:00.000Z,0.1,19.89,0.53,0.33,0.93,1.241,383
2020-08-27T00:00:00.000Z,0.1,2.67,0.9,0.5,1.27,0.461,464
2020-08-28T00:00:00.000Z,0.2,2.43,0.88,0.4,1.33,0.549,414
2020-08-29T00:00:00.000Z,0.28,11.23,1.33,0.59,2.15,1.501,420
2020-08-30T00:00:00.000Z,0.4,3.92,1,0.82,1.41,0.442,404
2020-08-31T00:00:00.000Z,0.5,5.53,1.6,1.2,1.93,0.516,387
2020-09-01T00:00:00.000Z,0.1,1.9,0.77,0.43,1,0.328,353
2020-09-02T00:00:00.000Z,0.37,8.77,1.33,0.8,3.89,2.098,469
2020-09-03T00:00:00.000Z,2.02,19.63,4.53,3.6,6.53,1.809,471
2020-09-04T00:00:00.000Z,1.6,12.4,4.25,3.6,5.6,2.473,481
2020-09-05T00:00:00.000Z,0.88,11.9,1.77,1.4,2.6,2.847,482
2020-09-06T00:00:00.000Z,0.1,3.33,1.1,0.7,1.9,0.721,476
2020-09-07T00:00:00.000Z,0.28,3.77,1.1,0.7,1.5,0.65,445
2020-09-08T00:00:00.000Z,0.17,1.43,0.67,0.5,0.8,0.225,381
2020-09-09T00:00:00.000Z,0.15,4.37,0.67,0.43,0.9,0.403,405
2020-09-10T00:00:00.000Z,0.08,0.93,0.3,0.2,0.4,0.163,346
2020-09-11T00:00:00.000Z,0.2,1.7,0.7,0.5,1,0.312,311
2020-09-12T00:00:00.000Z,0.5,9.3,1.8,1.2,2.9,1.743,300
2020-09-13T00:00:00.000Z,0.1,1.47,0.4,0.3,0.5,0.225,364
2020-09-14T00:00:00.000Z,0.2,1.33,0.5,0.4,0.53,0.145,290
2020-09-15T00:00:00.000Z,0.1,1.3,0.5,0.3,0.7,0.227,253
2020-09-18T00:00:00.000Z,0,1.3,0.6,0.4,0.8,0.291,124
2020-09-19T00:00:00.000Z,0.13,1.67,0.7,0.4,0.9,0.297,309
2020-09-20T00:00:00.000Z,0.37,1.43,0.8,0.7,0.9,0.188,236
2020-09-21T00:00:00.000Z,0.2,2.57,1.23,0.69,1.63,0.584,224
2020-09-22T00:00:00.000Z,0.3,5.9,1,0.8,1.26,0.539,345
2020-09-23T00:00:00.000Z,0.7,13.13,3.47,2.63,5.47,3.559,454
2020-09-24T00:00:00.000Z,0.3,42.67,1.1,0.7,25.1,13.152,463
2020-09-25T00:00:00.000Z,0.7,32.2,2.29,1.3,6.27,8.575,347
2020-09-26T00:00:00.000Z,0.3,22.23,0.73,0.6,0.9,1.307,278
2020-09-27T00:00:00.000Z,0.5,37,1.04,0.8,3.47,2.895,230
2020-09-28T00:00:00.000Z,4.57,110.5,7,6.23,7.97,6.401,272
2020-09-29T00:00:00.000Z,4.17,77.43,7.1,6.4,8.02,4.728,262
2020-09-30T00:00:00.000Z,3.43,15.9,7.83,6.07,9.05,2.121,393
2020-10-01T00:00:00.000Z,1.83,12.9,3.73,2.97,4.73,1.265,298
2020-10-02T00:00:00.000Z,3.93,17.8,6,5.01,8.4,2.911,265
2020-10-03T00:00:00.000Z,4.95,18,9.6,7.13,13.67,3.437,251
2020-10-04T00:00:00.000Z,5.8,125.77,8.1,7.33,8.93,6.737,314
2020-10-05T00:00:00.000Z,2.73,253.77,6.2,4.63,6.87,14.126,322
2020-10-06T00:00:00.000Z,1.1,27.63,5.5,3.67,9.23,3.781,334
2020-10-07T00:00:00.000Z,1.2,15.07,3.93,2.8,7.77,3.971,331
2020-10-08T00:00:00.000Z,1.03,136.9,6.45,3.01,10.02,8.129,320
2020-10-09T00:00:00.000Z,0.2,104.8,2.22,1.37,3.07,5.936,338
2020-10-10T00:00:00.000Z,0.4,376.27,1.5,1.08,2.83,19.816,408
2020-10-11T00:00:00.000Z,0.43,98.73,1.5,1,2.23,4.917,419
2020-10-12T00:00:00.000Z,0.97,9.86,2.29,1.8,2.87,0.823,336
2020-10-13T00:00:00.000Z,0.3,32.83,0.83,0.47,1.2,2.563,401
2020-10-14T00:00:00.000Z,0.2,18.82,0.9,0.5,1.2,1.004,388
2020-10-15T00:00:00.000Z,0.2,110.7,0.5,0.4,0.73,6.165,393
2020-10-16T00:00:00.000Z,0.2,18.63,0.6,0.47,0.83,1.214,412
2020-10-17T00:00:00.000Z,0.2,28.43,0.4,0.3,0.6,1.398,419
2020-10-18T00:00:00.000Z,0.27,6.17,0.6,0.5,0.7,0.477,431
2020-10-19T00:00:00.000Z,0.3,5.09,0.9,0.6,1.12,0.456,422
2020-10-20T00:00:00.000Z,0.4,195.2,0.99,0.8,1.2,10.682,436
2020-10-21T00:00:00.000Z,0.4,72.17,1.1,0.87,1.57,4.462,421
2020-10-22T00:00:00.000Z,0.3,2.29,0.7,0.6,1.07,0.31,411
2020-10-23T00:00:00.000Z,0.3,2.29,0.77,0.6,1.1,0.358,404
2020-10-24T00:00:00.000Z,0.37,5.6,1.23,0.8,1.9,0.954,419
2020-10-25T00:00:00.000Z,0.53,8,1.43,1.1,2,1.111,456
2020-10-26T00:00:00.000Z,1.2,13.67,4,2.93,6.83,2.596,468
2020-10-27T00:00:00.000Z,0.2,6.97,1.73,1.12,3.17,1.634,445
2020-10-28T00:00:00.000Z,1.2,7.8,3.97,2.62,5.07,1.401,460
2020-10-29T00:00:00.000Z,1.2,4.8,2.29,1.99,2.87,0.628,457
2020-10-30T00:00:00.000Z,0.4,3.27,0.8,0.7,1,0.493,475
2020-10-31T00:00:00.000Z,0.5,7.97,2.1,1.2,2.97,1.303,483
2020-11-01T00:00:00.000Z,0.4,6.57,2.27,1.33,2.93,1.101,474
